id,meta_start,meta_end,meta_duration,meta_finished,meta_recorded,meta_captcha,meta_browser,meta_version,meta_operating system,meta_resolution_width,meta_resolution_height,meta_feedback,meta_resolution_ratio,meta_task_duration,meta_state_duration,meta_ace_duration,meta_temp_orient_duration,meta_psychopath_duration,meta_dems_duration,meta_task_duration_z,meta_state_duration_z,meta_ace_duration_z,meta_temp_orient_duration_z,meta_psychopath_duration_z,meta_dems_duration_z,stai_s01,stai_s02,stai_s03,stai_s04,stai_s05,stai_s06,stai_s07,stai_s08,stai_s09,stai_s10,stai_s11,stai_s12,stai_s13,stai_s14,stai_s15,stai_s16,stai_s17,stai_s18,stai_s19,stai_s20,sd_stai,sick,meal,hungry,sleep,rested,stai_s_mean,stai_s_missing,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,sd_quic,sd_chaos,pcunp_mean,pcunp_missing,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_pcunp_quic_comp,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,aces_fighting1,aces_fighting2,sd_violence,nvs_mean,nvs_missing,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,dems_edu_first,dems_edu_second,dems_income_past,dems_class_past,sd_ses,edu_caregivers,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,sd_fos,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01,depression02,depression03,depression04,depression05,depression06,depression07,depression08,depression09,depression10,depression11,depression12,depression13,depression14,depression15,depression16,depression17,depression18,depression19,depression20,sd_depression,depression_mean,impuls_missing.y,family_composition,fam_composition_multiple,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,dems_born_us,dems_class_current,dems_edu,dems_occupation,dems_income,weight,height,activity,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,counterbalance,rt_flanker_congruent_deg,rt_flanker_congruent_enh,rt_flanker_congruent_std,rt_flanker_incongruent_deg,rt_flanker_incongruent_enh,rt_flanker_incongruent_std,acc_flanker_congruent_deg,acc_flanker_congruent_enh,acc_flanker_congruent_std,acc_flanker_incongruent_deg,acc_flanker_incongruent_enh,acc_flanker_incongruent_std,a_flanker_std,t0_flanker_std,p_flanker_std,rd_flanker_std,sda_flanker_std,g2_flanker_std,bbic_flanker_std,a_flanker_enh,t0_flanker_enh,p_flanker_enh,rd_flanker_enh,sda_flanker_enh,g2_flanker_enh,bbic_flanker_enh,a_flanker_deg,t0_flanker_deg,p_flanker_deg,rd_flanker_deg,sda_flanker_deg,g2_flanker_deg,bbic_flanker_deg,interference_flanker_std,interference_flanker_enh,interference_flanker_deg,ssp_refit,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker
468,2022-03-19T00:56:53Z,2022-03-19T01:37:44Z,2450,1,2022-03-19T01:37:45Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1536,864,No.,1.7777777777777777,1245,136,710,69,129,90,1.1660959021829544,0.0999728398248508,1.08514750358334,-0.3591021620091827,1.396632186498686,-0.09643251595117242,2,2,2,1,2,1,2,3,1,2,3,1,1,1,2,2,1,2,2,2,0.8870412083230169,0,1,2,2,1,1.75,0,5,3,5,4,5,3,5,5,5,4,5,5,2,5,4,5,5,5,2,5,5,5,5,40,2,0,0,0,0,5,5,4,3,4,5,4,4,5,4,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,2,2,3,4,5,5,4,5,5,5,1.6598961579735207,1.6903085094570331,4.625,0,4.75,0,4.333333333333333,0,4.333333333333333,0,4.416666666666667,0,5,0,3.4285714285714284,0,4.666666666666667,0,4.324324324324325,0,6,0,0,3.074792652843526,2.9016619153807746,1.9895011088844925,2.4455815121326334,4,4,3,4,2,5,5,8,5,1.2724180205607036,3.857142857142857,0,6.5,2.8281964417663685,2,3,3,1,2,1,2,4,4,2,2,1.1126972805283737,4,2,0,-0.698640248793604,0,-1.2085638767930065,1,4,2,3,3,5,5,5,5,2,5,5,4,5,4,5,5,5,5,3,1.820517979665599,2.6,0,5,0,4.2,0,4.4,0,4.533333333333333,0,3,4,4,4,3,4,4,3,3,4,4,3,4,4,3,4,2,3,1,4,1.1239029738980326,3.4,0,NA,NA,"White, Caucasian, Anglo, European American",0,28,1,2,NA,1,2,3,Prep Cook,1,170,65,3,5,2,1,0,2,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.6594749999791384,0.5364468749761582,0.6164290322795991,0.8014499999880791,0.5678406250178814,0.6103875000178814,1,1,1,1,1,1,0.127,0.346,0.602,0.024,1.481,54.919906980689035,1836.2928239872242,0.153,0.284,0.627,0.037,1.872,161.66605554792017,1946.3447850207042,0.139,0.281,0.353,0.01,1.243,177.506865891563,1961.8890468011227,61.708333333333336,50.5945945945946,124.30000000000001,FALSE,386,1.1437037037037037,0,1,0,3,6,FALSE
469,2022-03-19T00:34:15Z,2022-03-19T01:41:00Z,4004,1,2022-03-19T01:41:01Z,1,Chrome,98.0.4758.109,Macintosh,1440,900,none,1.6,1189,108,714,98,51,87,1.0509543149596567,-0.05463631943916262,1.0996805818912492,-0.0014548516910120387,-0.20282576786447032,-0.13014718364729932,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,4,3,2,3,4,0.6958523739384593,0,0,3,1,1,3,0,3,2,4,4,3,4,2,3,2,3,4,5,3,4,4,2,4,5,1,2,4,3,3,0,2,0,0,0,0,4,5,4,4,3,4,5,5,4,1,3,2,3,3,2,2,4,4,3,5,4,5,4,1,3,3,1,1,1,4,1,2,1,1,1,1,3,1,3,3,4,1.244205790071742,0.9611501047232549,3,0,2.75,0,3.3333333333333335,0,4.222222222222222,0,3,0,2.8333333333333335,0,1.5714285714285714,0,1.6666666666666667,0,2.891891891891892,0,0,0,0,1.08993809770548,1.1301849302776952,-0.01589894517853939,0.5571429925495779,3,2,3,3,2,2,2,3,2,0.5345224838248488,2.4285714285714284,0,2.5,0.4516335802869379,5,5,5,5,3,4,4,3,3,5,4,1.2149857925879117,3,4.428571428571429,0,0.4486270873193201,0,0.806070108082841,4,3,3,4,4,4,4,4,3,4,5,3,5,3,4,1,4,5,4,4,1.3020130933435712,3.6,0,4.2,0,3.6,0,3.6,0,3.8,0,4,4,4,4,4,4,1,3,4,4,4,4,2,3,1,4,3,4,2,4,1.3088765773505315,3.35,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,23,1,2,NA,1,2,3,Direct Support Professional,2,135,66,2,4,2,0,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,0.6248781250012108,0.48431250000046566,0.5271466666678587,0.6846645161293207,0.5237466666668653,0.5689827586206897,1,1,0.967741935483871,0.96875,0.967741935483871,0.9354838709677419,0.043,0.447,0.527,0.03,1.663,78.12174289038768,1966.7186551398167,0.057,0.375,0.552,0.037,1.942,123.86848010146477,1950.9538466983245,0.222,0.276,0.636,0.021,1.55,129.23905866845774,1955.3672464546817,55.43333333333334,52.486486486486484,73.80952380952381,FALSE,304,0.9007407407407407,1,1,0,0,3,FALSE
470,2022-03-19T00:48:27Z,2022-03-19T01:43:29Z,3301,1,2022-03-19T01:43:31Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 6.1,1366,768,NA,1.7786458333333333,2344,126,471,101,69,108,3.425749551440176,0.04475528294484601,0.21679607468576959,0.03554314592810907,0.1662799139116427,0.10585549022558911,2,1,2,1,2,1,1,2,1,1,3,2,2,1,2,2,1,1,2,2,1.0563093645728086,0,1,4,3,2,1.6,0,5,3,3,3,4,1,4,5,5,3,3,4,5,4,3,5,5,5,3,5,5,4,4,2,2,0,0,0,0,1,1,5,3,1,1,5,2,1,1,3,5,5,3,5,1,5,5,5,5,5,5,3,5,5,5,3,3,3,1,1,3,3,2,1,3,4,3,5,4,2,1.5552874071755738,1.3093073414159542,4.5,0,3.5,0,3.6666666666666665,0,2.2222222222222223,0,4,0,4.333333333333333,0,2.2857142857142856,0,2.6666666666666665,0,3.189189189189189,0,1,0,0,2.2567255268032045,2.0604193060243023,0.46192257080005794,1.26117093841218,4,3,5,3,1,3,3,1,1,0.9511897312113419,3.142857142857143,0,1,0.28610014353267543,4,4,4,4,1,1,2,2,3,NA,2,1.4638501094227998,2.5,2.857142857142857,0,-1.0534549923719885,1,-0.9602617655709698,4,4,5,5,5,3,2,2,2,1,5,3,1,4,3,1,5,5,2,3,1.4375905768565218,4.6,0,4.2,0,1.4,0,2.8,0,2.8,0,1,4,1,2,3,2,3,4,1,1,3,4,3,4,4,4,1,3,4,4,1.2732056517228265,2.8,0,"I lived with my mother, but not father, most of the time.",0,"White, Caucasian, Anglo, European American",0,26,1,2,NA,1,2,3,Bookkeeper,7,132,65,3,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,4,0.6007124999910594,0.5341906250417232,0.5499812499582768,0.6530500000417233,0.5900343749672174,0.6490258064423838,1,1,1,1,1,1,0.158,0.365,0.852,0.014,1.561,16.418368317593742,1797.29662940167,0.191,0.301,0.868,0.013,1.232,36.18301761590841,1820.3664523574041,0.152,0.364,0.643,0.018,1.411,115.52431763218213,1896.9164074834139,111.5,94.76923076923077,78.3888888888889,FALSE,304,0.9007407407407407,1,1,1,21,24,FALSE
471,2022-03-19T01:45:58Z,2022-03-19T02:05:26Z,1167,1,2022-03-19T02:05:28Z,1,Chrome,98.0.4758.102,Windows NT 10.0,1536,864,NA,1.7777777777777777,484,81,360,83,35,63,-0.3985960241907899,-0.20372372301517555,-0.1864968483587087,-0.18644483978661755,-0.5309197072210152,-0.3998645252163147,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1.3803127029389886,0,1,1,4,5,1.2,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,0,1,0,0,2,0,2,2,3,2,4,2,4,4,3,2,2,2,1,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1.3077500564749405,1.2071217242444348,1.5,0,1.75,0,1.8666666666666667,0,2.888888888888889,0,1.6666666666666667,0,1.1666666666666667,0,1,0,1.3333333333333333,0,1.7297297297297298,0,0,0,0,-0.6383109514091944,-0.6724637564228123,-0.3605105619019602,-0.5164871591623863,1,1,1,2,1,2,2,1,2,1.7182493859684491,1.4285714285714286,0,1.5,-0.5157127766089035,4,4,4,4,2,1,4,3,3,2,2,1.2909944487358056,3,3.2857142857142856,0,-0.8792700537047221,0,-0.62195951996656,2,2,2,2,2,4,2,4,4,4,5,4,4,4,4,5,4,4,3,3,1.1126972805283737,2,0,4.2,0,3.6,0,3.8,0,3.8666666666666667,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,0.9445132413883326,1.15,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,25,0,1,NA,1,3,6,Police Officer,3,190,72,3,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.5394031250029803,0.4524999999925494,0.5136156250312924,0.5860718749985099,0.516356249988079,0.5782625000104308,1,1,1,1,1,1,0.13,0.326,0.718,0.022,1.662,33.48635496983766,1815.5525731853604,0.069,0.341,0.598,0.022,1.585,63.50707916485324,1848.9514762858414,0.117,0.338,0.591,0.032,1.769,60.020759392945,1841.2756491566884,75.54545454545455,72.04545454545455,55.28124999999999,FALSE,320,0.9481481481481481,0,1,0,0,3,FALSE
472,2022-03-19T01:38:17Z,2022-03-19T02:07:03Z,1726,1,2022-03-19T02:07:05Z,0.8999999761581421,Chrome,98.0.4758.80,Macintosh,1366,768,No feedback,1.7786458333333333,603,67,683,152,71,77,-0.1539201513412819,-0.28102830264718226,0.9870492250049534,0.6645091054531678,0.20729165633121083,-0.24252940930105574,2,3,1,1,2,1,1,3,1,2,3,1,1,1,3,3,1,1,3,3,0.7451598203705946,0,1,1,2,2,1.85,0,2,2,2,3,3,2,2,2,2,2,1,2,3,2,3,2,3,3,1,2,1,1,1,3,2,0,0,0,0,2,2,3,3,3,2,2,2,2,2,2,1,1,3,3,2,2,2,1,1,1,3,1,2,1,3,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1.2216760996649203,0.990430401872025,1.75,0,2,0,2.2,0,2.3333333333333335,0,1.75,0,1.8333333333333333,0,1.5714285714285714,0,1,0,1.8108108108108107,0,2,0,0,-0.4233764249964559,-0.382380098024029,0.16436794915095845,-0.10900607443653527,2,1,3,1,1,1,1,1,1,1.2535663410560174,1.4285714285714286,0,1,-0.7091149005366146,4,4,4,3,3,3,4,4,4,1,2,0.7559289460184544,4,3.5714285714285716,0,-0.9124655511234351,0,-0.48737319892134634,3,3,3,3,3,3,4,3,3,2,4,3,3,3,2,2,4,3,3,3,0.6546536707079771,3,0,3.4,0,2.8,0,2.8,0,3,0,1,1,2,2,3,2,2,3,2,1,3,2,1,3,1,3,1,1,1,1,0.8335087534664907,1.8,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others) & White, Caucasian, Anglo, European American",1,23,0,1,NA,1,2,3,Labor,1,140,70,2,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5592000000092291,0.5411199999928474,0.5235419354823327,0.6157399999896686,0.5988266666650772,0.6026586206986986,1,1,1,0.9375,0.9375,0.90625,0.052,0.41,0.464,0.013,1.419,117.31625994747412,2005.0324177875834,0.063,0.371,0.392,0.016,1.503,45.43000413277544,1888.8691567916037,0.053,0.426,0.385,0.01,1.033,115.20274186936136,1981.682609751362,109.15384615384616,93.93749999999999,103.29999999999998,FALSE,460,1.3629629629629632,0,1,0,0,3,FALSE
473,2022-03-19T01:29:55Z,2022-03-19T02:07:38Z,2262,1,2022-03-19T02:07:38Z,1,Chrome,97.0.4692.102,CrOS aarch64 14324.80.0,1366,768,"No feedback, thank you!",1.7786458333333333,1130,148,568,117,101,102,0.929644428420825,0.16623390808085656,0.569223223652566,0.23286579989675493,0.8224677926247326,0.038426154833335266,2,2,2,1,3,1,1,3,1,2,4,2,1,4,3,3,1,1,3,3,0.8750939799154206,0,1,1,4,2,2.15,0,5,1,4,2,3,5,5,5,5,4,4,4,3,5,3,1,4,3,1,2,5,5,2,5,2,0,0,0,0,1,1,1,1,2,1,1,1,1,2,2,4,2,1,3,1,3,2,2,3,3,4,1,1,1,2,1,1,5,2,1,2,3,2,1,1,1,1,1,2,1,1.5986105077709065,1.4960264830861913,2.875,0,1.25,0,3.8666666666666667,0,1.1111111111111112,0,2.3333333333333335,0,1.6666666666666667,0,2.2857142857142856,0,1,0,1.8108108108108107,0,3,0,0,0.30696232291621733,0.8364629344684865,0.12527204004442455,0.48086748725645556,1,2,3,1,2,2,2,1,1,1.2724180205607036,1.8571428571428572,0,1,-0.4603111395192921,5,5,5,5,2,3,4,4,4,3,3,1.4638501094227998,4,4.142857142857143,0,-0.14160432944649845,0,0.2917609899912483,1,3,2,3,2,4,5,4,4,2,4,5,4,5,3,4,3,4,5,3,1.3093073414159542,2.2,0,4,0,4,0,3.8,0,3.933333333333333,0,1,2,1,3,2,1,2,3,2,2,1,3,1,1,1,3,1,1,1,2,0.512989176042577,1.7,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,19,1,2,NA,1,3,3,student,3,106,63,3,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.5549249999988825,0.4552468750067055,0.44549062500707803,0.6197548387127538,0.5186593750044703,0.5333566666722298,1,1,1,0.96875,1,0.9375,0.075,0.296,0.526,0.02,2.043,73.59432217092757,1921.1636577380712,0.091,0.297,0.603,0.014,1.388,60.72363175665989,1844.209433702421,0.212,0.196,0.594,0.018,1.436,177.48790741784998,2003.843985848641,102.15,99.14285714285714,79.77777777777779,FALSE,460,1.3629629629629632,0,1,0,0,3,FALSE
474,2022-03-19T01:39:53Z,2022-03-19T02:08:20Z,1706,1,2022-03-19T02:08:21Z,1,Chrome,99.0.4844.74,Windows NT 10.0,1920,1080,I think the study should give you a score for the given game at the end of the test.,1.7777777777777777,578,200,474,112,139,101,-0.20532264563739702,0.4533652038568815,0.22769588341670144,0.1712024705315531,1.6016908985965266,0.027187932267959625,2,2,2,1,3,1,2,2,2,3,3,1,1,1,2,2,2,1,3,2,0.7947194142390263,0,1,2,4,4,1.9,0,4,3,4,3,3,3,2,3,2,4,2,4,2,4,3,4,4,1,1,2,3,4,1,2,1,1,0,1,0,2,2,3,3,3,3,3,3,3,2,3,3,1,3,2,1,5,4,3,4,4,4,1,1,1,3,2,1,3,3,1,3,2,3,1,1,4,2,3,3,3,1.151445103261908,0.7745966692414834,2.5,0,2.75,0,3.066666666666667,0,2.7777777777777777,0,2.9166666666666665,0,2,0,2.2857142857142856,0,2,0,2.5405405405405403,0,1,0,0,0.5372493155012946,0.6420577166195388,0.20346385825749233,0.4227607874385156,4,3,4,3,3,3,3,2,3,0.4879500364742666,3.2857142857142856,0,2.5,0.949241102321583,3,4,4,3,2,1,4,9,10,2,2,1.1126972805283737,9.5,3,0,0.2948236782175459,0,-0.061636688240204796,2,2,3,2,2,4,3,3,4,2,5,3,5,3,4,4,3,5,3,1,1.1254628677422756,2.2,0,4,0,3.4,0,3,0,3.466666666666667,0,1,1,1,1,3,2,4,2,2,2,2,2,3,2,1,3,1,2,1,3,0.9880869341680844,1.95,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,20,0,1,NA,1,2,4,Team Memeber,4,205,72,2,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.6438718750178813,0.5902656249925494,0.6846000000089407,0.7103718750067055,0.6522387096843412,0.785832258062978,1,1,1,1,1,1,0.245,0.157,0.477,0.01,1.664,59.51709044953026,1845.2338714609928,0.139,0.366,0.615,0.028,1.871,70.12150246836936,1854.3045090404894,0.23,0.267,0.621,0.018,1.515,14.652435762539799,1795.7932173174042,166.39999999999998,66.82142857142857,84.16666666666667,FALSE,355,1.0518518518518518,0,1,0,6,9,FALSE
475,2022-03-19T01:53:46Z,2022-03-19T02:10:53Z,1027,1,2022-03-19T02:10:54Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1920,1080,NA,1.7777777777777777,450,71,284,63,49,61,-0.46850341643350646,-0.25894127989518034,-0.4626253362089821,-0.4330981572474249,-0.2438375102840384,-0.42234097034706597,3,3,3,3,3,1,1,4,1,3,4,1,1,1,3,3,2,1,4,3,0.6805570473787206,0,1,1,2,1,2.4,0,4,4,5,2,5,3,5,4,5,2,3,4,1,4,4,3,4,1,1,3,4,3,5,4,2,0,0,0,0,3,1,3,3,4,2,5,1,3,3,2,5,1,4,4,2,4,5,5,5,5,3,1,1,1,3,3,1,3,3,2,3,4,3,2,2,1,2,4,2,2,1.3639502778182058,1.4074631010979937,3,0,2.5,0,3.6666666666666665,0,2.7777777777777777,0,3.75,0,2,0,2.7142857142857144,0,1.6666666666666667,0,2.864864864864865,0,2,0,0,1.0723924220799503,1.2639184134717107,0.33667375751266887,0.8002960854921898,1,1,3,1,1,1,1,1,1,1.5735915849388864,1.2857142857142858,0,1,-0.7920494875423887,3,4,4,3,1,1,3,4,4,2,2,1.2535663410560174,4,2.7142857142857144,0,-0.698640248793604,0,-0.8215505005896206,3,4,2,2,2,4,5,4,5,3,4,4,3,2,5,3,3,4,5,5,1.3557637102737474,2.6,0,3.8,0,3.8,0,4.2,0,3.933333333333333,0,2,2,2,4,4,3,4,4,4,4,4,3,1,4,1,4,1,4,4,4,1.348488432516786,3.15,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,20,0,1,NA,1,2,4,IT worker and student,1,235,69,2,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,4,0.4530406250096857,0.4514437499977648,0.44884687499701975,0.5619933333277702,0.5167967741873957,0.5473322580591324,1,1,1,0.9375,0.96875,0.96875,0.077,0.318,0.605,0.013,1.625,59.51884095113882,1882.5985725201404,0.072,0.312,0.557,0.018,1.727,66.46964414392156,1889.104691550224,0.069,0.318,0.499,0.015,1.924,102.47937719697771,1968.3919247502024,125,95.94444444444446,128.26666666666668,FALSE,432,1.28,0,1,0,0,3,FALSE
476,2022-03-19T01:43:37Z,2022-03-19T02:11:47Z,1690,1,2022-03-19T02:11:49Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1920,1080,"If I had to nitpick, maybe change the game up a little bit and add some variety",1.7777777777777777,737,101,336,84,76,96,0.12159721808589519,-0.09328860925516598,-0.27369531820616344,-0.1741121739135772,0.3098210123801311,-0.029003180558918575,3,2,3,3,4,2,4,4,1,3,3,4,3,3,4,4,3,3,4,4,1.0563093645728086,0,1,1,3,3,3.2,0,3,2,4,2,2,2,3,4,2,2,4,2,3,3,1,2,2,1,1,1,2,1,3,1,2,0,0,0,0,1,1,4,2,4,1,4,1,4,2,2,1,2,3,2,1,1,2,2,3,3,2,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1.4441556652887477,0.9611501047232549,1.625,0,1.75,0,2.6,0,2.4444444444444446,0,2,0,1.5,0,1.4285714285714286,0,1,0,1.837837837837838,0,1,0,0,-0.4869794991390009,-0.25051495025698906,-0.14114775846592847,-0.19583135436145876,1,1,2,2,1,2,3,3,2,1.5118578920369088,1.7142857142857142,0,2.5,0.036960645258067054,4,3,4,4,3,3,4,6,6,3,3,0.7559289460184544,6,3.5714285714285716,0,0.2196552803757379,0,0.2021897297078348,3,3,4,3,3,3,4,4,4,3,4,4,3,3,4,4,5,4,4,3,0.9611501047232549,3.2,0,4,0,3.6,0,3.6,0,3.7333333333333334,0,3,4,2,3,3,2,2,2,4,1,2,3,2,2,2,3,1,3,3,3,0.8207826816681233,2.5,0,I lived with my mother and father an equal amount of time (joint custody),0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,21,0,1,NA,1,3,4,Student and part time waiter,3,130,67,1,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,4,0.4457718750052154,0.4086968750208616,0.4103903225814143,0.5008064516129033,0.47459354839786405,0.4954062499925494,1,1,1,0.96875,1,1,0.104,0.275,0.741,0.028,1.85,41.33128736725236,1823.716353031487,0.082,0.296,0.724,0.009,0.955,41.89356090055149,1826.936161577532,0.082,0.296,0.612,0.017,1.624,50.603834982541585,1874.838378386648,66.07142857142857,106.11111111111111,95.52941176470588,FALSE,526,1.5585185185185184,0,1,0,15,18,FALSE
477,2022-03-19T01:55:47Z,2022-03-19T02:22:17Z,1589,1,2022-03-19T02:22:19Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1366,768,NA,1.7786458333333333,616,234,347,108,64,65,-0.12719085430730204,0.6411048972488977,-0.23372935285941338,0.12187180703939164,0.06375055786272243,-0.3773880800855634,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1.0990426455975697,0,1,1,5,4,1.55,0,3,2,2,2,1,3,3,2,2,2,3,1,2,2,1,1,1,1,1,1,2,1,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,3,1,2,1,1,1,1.7849891277501346,1.1952286093343936,1.125,0,1.25,0,2.066666666666667,0,1,0,1.25,0,1.1666666666666667,0,1.4285714285714286,0,2,0,1.2702702702702702,0,1,0,0,-1.1800336863474237,-0.9494690668327693,-0.31345356682763886,-0.6314613168302041,1,1,4,1,1,2,1,1,1,1.4638501094227998,1.5714285714285714,0,1,-0.6261803135308405,3,3,3,3,1,1,2,7,6,1,1,1.1338934190276817,6.5,2.2857142857142856,0,-0.804101655862914,0,-1.1179939636366307,2,2,2,2,3,4,4,3,4,5,3,4,5,4,4,4,4,4,4,2,1.1464230084422218,2.2,0,3.8,0,4.4,0,3.4,0,3.8666666666666667,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.142481141154959,1.1,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,30,0,1,NA,1,2,6,Mailman,5,180,70,3,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.6229612903210424,0.5685129032327283,0.5515843750052154,0.7127656250074506,0.6367466666618983,0.6503218750171363,1,1,1,1,0.967741935483871,1,0.126,0.361,0.659,0.015,1.628,114.69913681316578,1902.054045623759,0.065,0.435,0.543,0.025,1.854,53.03020643703979,1876.7436883956855,0.091,0.454,0.601,0.015,1.714,83.50884325361118,1864.4725943708675,108.53333333333333,74.16,114.26666666666667,FALSE,388,1.1496296296296296,0,1,0,0,0,FALSE
