subj_idx,condition,congruency,response,rt
401,degraded,incongruent,1,0.7555999999977648
401,degraded,congruent,1,0.46229999999701976
401,degraded,incongruent,1,0.552199999999255
401,degraded,congruent,1,0.4464000000022352
401,degraded,congruent,1,0.43989999999850987
401,degraded,congruent,1,0.37040000000223516
401,degraded,incongruent,1,0.6215
401,degraded,congruent,1,0.4213000000007451
401,degraded,congruent,1,0.49219999999925496
401,degraded,incongruent,1,0.5393000000007451
401,degraded,incongruent,1,0.6020999999977649
401,degraded,congruent,1,0.7096999999992549
401,degraded,congruent,1,0.48419999999925495
401,degraded,congruent,1,0.4701000000014901
401,degraded,incongruent,1,0.636300000000745
401,degraded,incongruent,1,0.5932999999970198
401,degraded,incongruent,1,0.5413999999985099
401,degraded,incongruent,1,0.602300000000745
401,degraded,congruent,1,0.4546999999992549
401,degraded,incongruent,1,0.510300000000745
402,standard,congruent,1,0.5121999999880791
402,standard,congruent,1,0.5368999999761581
402,standard,congruent,1,0.5075
402,standard,incongruent,1,0.8048999999761581
402,standard,incongruent,1,0.6813000000119209
402,standard,congruent,1,0.4526999999880791
402,standard,congruent,1,0.46639999997615816
402,standard,congruent,1,0.5622999999523163
402,standard,incongruent,1,0.6248999999761582
402,standard,incongruent,1,0.6243000000119209
402,standard,incongruent,1,0.680800000011921
402,standard,incongruent,1,0.6278000000119209
402,standard,congruent,1,0.4055
402,standard,incongruent,1,0.6344000000357628
402,standard,congruent,1,0.8296000000238418
402,standard,incongruent,1,0.832
402,standard,congruent,1,0.544699999988079
402,standard,congruent,1,0.485
402,standard,incongruent,1,0.8443999999761581
402,standard,incongruent,1,0.6644000000357628
402,standard,congruent,1,0.6783000000119209
402,standard,congruent,1,0.6103999999761581
402,standard,incongruent,1,0.7135
402,standard,incongruent,1,0.7976000000238419
402,standard,incongruent,1,0.7183999999761581
402,standard,congruent,1,0.5391999999880791
402,standard,congruent,1,0.512
402,standard,incongruent,1,0.7273999999761581
402,standard,incongruent,1,0.702199999988079
402,standard,incongruent,1,0.7822000000476838
402,standard,congruent,1,0.909
402,standard,congruent,1,0.542800000011921
402,standard,incongruent,1,0.6353000000119209
402,standard,congruent,1,0.653800000011921
402,standard,incongruent,1,0.638
402,standard,congruent,1,0.6351000000238418
402,standard,congruent,1,0.4516999999880791
402,standard,congruent,1,0.4390999999642372
402,standard,congruent,1,0.43480000001192093
402,standard,incongruent,1,0.6136999999880791
402,standard,incongruent,1,0.578199999988079
402,standard,incongruent,1,0.6464000000357628
402,standard,congruent,1,0.41760000002384184
402,standard,incongruent,1,0.8686999999880791
402,standard,incongruent,1,0.7243999999761581
402,standard,congruent,1,0.5198999999761581
402,standard,incongruent,1,0.7782000000476837
402,standard,congruent,1,0.5
402,standard,incongruent,1,0.9245999999642373
402,standard,incongruent,1,0.6238999999761582
402,standard,congruent,1,0.5925
402,standard,incongruent,1,0.6581999999880791
402,standard,incongruent,1,0.7498999999761582
402,standard,incongruent,1,0.593
402,standard,congruent,1,0.5421999999880791
402,standard,congruent,1,0.5676999999880791
402,standard,congruent,1,0.49619999998807907
402,standard,congruent,1,0.44030000001192093
402,standard,congruent,1,0.5336000000238419
402,standard,congruent,1,0.45430000001192095
402,standard,congruent,1,0.4655
402,standard,incongruent,0,0.4415
402,standard,incongruent,1,0.832
402,standard,incongruent,1,0.5715
402,enhanced,incongruent,1,0.6555999999642372
402,enhanced,incongruent,1,0.7130999999642372
402,enhanced,congruent,1,0.5786999999880791
402,enhanced,congruent,1,0.4848000000119209
402,enhanced,incongruent,1,0.6033999999761581
402,enhanced,congruent,1,0.6008999999761582
402,enhanced,congruent,1,0.49160000002384185
402,enhanced,congruent,1,0.6293000000119209
402,enhanced,congruent,1,0.5223999999761582
402,enhanced,incongruent,1,0.5592999999523163
402,enhanced,congruent,1,0.522
402,enhanced,incongruent,0,0.42960000002384185
402,enhanced,incongruent,1,0.5503000000119209
402,enhanced,incongruent,1,0.5780999999642372
402,enhanced,incongruent,0,0.4738999999761581
402,enhanced,congruent,1,0.47190000003576277
402,enhanced,incongruent,1,0.7081000000238419
402,enhanced,congruent,1,0.59
402,enhanced,incongruent,1,0.676
402,enhanced,congruent,1,0.5735
402,enhanced,congruent,1,0.7651999999880791
402,enhanced,congruent,1,0.46380000001192095
402,enhanced,incongruent,1,0.6421999999880791
402,enhanced,incongruent,1,0.6927999999523163
402,enhanced,incongruent,1,0.5323999999761582
402,enhanced,incongruent,1,0.48660000002384185
402,enhanced,congruent,1,0.485
402,enhanced,incongruent,1,0.6271999999880791
402,enhanced,congruent,1,0.4675
402,enhanced,congruent,1,0.45280000001192094
402,enhanced,congruent,1,0.5846999999880791
402,enhanced,incongruent,1,0.707300000011921
402,enhanced,incongruent,1,0.6899000000357628
402,enhanced,congruent,1,0.48460000002384185
402,enhanced,incongruent,1,0.6963000000119209
402,enhanced,incongruent,1,0.6849000000357628
402,enhanced,incongruent,1,0.668699999988079
402,enhanced,congruent,1,0.4546999999880791
402,enhanced,incongruent,1,0.601199999988079
402,enhanced,congruent,1,0.5153000000119209
402,enhanced,congruent,1,0.34190000003576276
402,enhanced,congruent,1,0.5788999999761582
402,enhanced,congruent,1,0.5135
402,enhanced,incongruent,0,0.4372000000476837
402,enhanced,incongruent,1,0.559800000011921
402,enhanced,congruent,1,0.4365
402,enhanced,congruent,1,0.48119999998807905
402,enhanced,incongruent,1,0.4735
402,enhanced,incongruent,1,0.5105
402,enhanced,incongruent,1,0.5648999999761581
402,enhanced,congruent,1,0.48169999998807905
402,enhanced,congruent,1,0.5385999999642372
402,enhanced,incongruent,1,0.830300000011921
402,enhanced,congruent,1,0.4259000000357628
402,enhanced,incongruent,0,0.4555
402,enhanced,congruent,1,0.516699999988079
402,enhanced,congruent,1,0.485
402,enhanced,incongruent,1,0.6956999999880791
402,enhanced,congruent,1,0.5888999999761582
402,enhanced,incongruent,1,0.7459000000357627
402,enhanced,incongruent,1,0.7483000000119209
402,enhanced,incongruent,1,0.7036000000238418
402,enhanced,congruent,1,0.5801000000238419
402,enhanced,congruent,1,0.46089999997615816
402,degraded,congruent,1,0.5493000000119209
402,degraded,congruent,1,0.5816999999880791
402,degraded,congruent,1,0.5321999999880791
402,degraded,incongruent,1,0.723
402,degraded,incongruent,1,0.5533999999761582
402,degraded,incongruent,1,0.539699999988079
402,degraded,incongruent,1,0.5656999999880791
402,degraded,congruent,1,0.5280999999642372
402,degraded,incongruent,1,0.5779000000357628
402,degraded,congruent,1,0.6535
402,degraded,incongruent,1,0.6366000000238419
402,degraded,congruent,1,0.4153000000119209
402,degraded,incongruent,1,0.517800000011921
402,degraded,congruent,1,0.3981999999880791
402,degraded,incongruent,1,0.7611999999880791
402,degraded,congruent,1,0.636699999988079
402,degraded,congruent,1,0.3760999999642372
402,degraded,congruent,1,0.39589999997615816
402,degraded,incongruent,0,0.4385
402,degraded,incongruent,1,0.6968999999761581
402,degraded,congruent,1,0.44680000001192094
402,degraded,congruent,1,0.4204000000357628
402,degraded,incongruent,1,0.58
402,degraded,incongruent,1,0.6804000000357628
402,degraded,incongruent,1,0.5688000000119209
402,degraded,congruent,1,0.5164000000357628
402,degraded,incongruent,1,0.7025999999642372
402,degraded,incongruent,1,0.6133999999761581
402,degraded,incongruent,1,0.6285
402,degraded,congruent,1,0.3895
402,degraded,congruent,1,0.5128000000119209
402,degraded,congruent,1,0.48860000002384185
402,degraded,incongruent,0,0.40969999998807904
402,degraded,incongruent,1,0.548
402,degraded,incongruent,1,0.606300000011921
402,degraded,incongruent,1,0.517
402,degraded,congruent,1,0.45330000001192094
402,degraded,congruent,1,0.4551999999880791
402,degraded,congruent,1,0.47619999998807905
402,degraded,congruent,1,0.42789999997615813
402,degraded,incongruent,1,0.6720999999642372
402,degraded,congruent,1,0.4263000000119209
402,degraded,congruent,1,0.57589999997615815
402,degraded,incongruent,1,0.6324000000357628
402,degraded,congruent,1,0.47860000002384184
402,degraded,incongruent,1,0.583
402,degraded,congruent,1,0.4778999999761581
402,degraded,incongruent,0,0.3895999999642372
402,degraded,incongruent,1,0.5357000000476837
402,degraded,incongruent,1,0.6041000000238419
402,degraded,incongruent,1,0.5625
402,degraded,congruent,1,0.4180999999642372
402,degraded,congruent,1,0.5070999999642372
402,degraded,congruent,1,0.46309999996423723
402,degraded,incongruent,1,0.557
402,degraded,incongruent,1,0.6028999999761582
402,degraded,incongruent,1,0.9851000000238419
402,degraded,congruent,1,1.043199999988079
402,degraded,congruent,1,0.603199999988079
402,degraded,incongruent,1,0.7731999999880791
402,degraded,incongruent,1,0.5962000000476837
402,degraded,congruent,1,0.48839999997615813
402,degraded,congruent,1,0.3970999999642372
403,standard,congruent,1,0.6297999999523163
403,standard,congruent,1,0.5876000000238418
403,standard,congruent,1,0.44560000002384187
403,standard,congruent,1,0.40090000003576276
403,standard,congruent,1,0.47090000003576277
403,standard,incongruent,1,0.5949000000357628
403,standard,incongruent,1,0.6132999999523163
403,standard,incongruent,1,0.48129999995231626
403,standard,congruent,1,0.4170999999642372
403,standard,incongruent,1,0.5723999999761581
403,standard,incongruent,1,0.505
403,standard,congruent,1,0.42939999997615813
403,standard,incongruent,1,0.5131000000238418
403,standard,incongruent,1,0.4531999999880791
403,standard,congruent,1,0.36760000002384186
403,standard,incongruent,1,0.6513000000119209
403,standard,congruent,1,0.531
403,standard,congruent,1,0.5084000000357628
403,standard,incongruent,1,0.5443999999761582
403,standard,incongruent,1,0.6176999999880791
403,standard,incongruent,1,0.5083000000119209
403,standard,congruent,1,0.44060000002384186
403,standard,congruent,1,0.5775
403,standard,congruent,1,0.4265
403,standard,incongruent,1,0.6848999999761581
403,standard,incongruent,1,0.5511999999880791
403,standard,incongruent,1,0.48810000002384185
403,standard,congruent,1,0.44360000002384187
403,standard,congruent,1,0.4511999999880791
403,standard,incongruent,1,0.42460000002384185
403,standard,incongruent,1,0.4005
403,standard,congruent,1,0.4238000000119209
403,standard,congruent,1,0.40709999996423724
403,standard,incongruent,0,0.3251000000238419
403,standard,incongruent,1,0.47369999998807905
403,standard,incongruent,1,0.548800000011921
403,standard,incongruent,1,0.40009999996423723
403,standard,congruent,1,0.47719999998807905
403,standard,congruent,1,0.3316000000238419
403,standard,incongruent,1,0.43619999998807907
403,standard,incongruent,1,0.6592000000476838
403,standard,incongruent,1,0.43730000001192093
403,standard,congruent,1,0.3955999999642372
403,standard,congruent,1,0.3654000000357628
403,standard,congruent,1,0.31110000002384186
403,standard,congruent,1,0.49419999998807906
403,standard,incongruent,1,0.5333999999761582
403,standard,congruent,1,0.6735
403,standard,congruent,1,0.43869999998807907
403,standard,congruent,1,0.3301999999880791
403,standard,incongruent,1,0.5045
403,standard,incongruent,1,0.696199999988079
403,standard,incongruent,1,0.4788000000119209
403,standard,congruent,1,0.8490999999642372
403,standard,congruent,1,0.6491999999880791
403,standard,incongruent,1,0.6415
403,standard,congruent,1,0.42629999995231627
403,standard,congruent,1,0.40559999996423723
403,standard,congruent,1,0.3709000000357628
403,standard,incongruent,0,0.38230000001192094
403,standard,incongruent,1,0.5435
403,standard,congruent,1,0.3669000000357628
403,standard,incongruent,1,0.43410000002384186
403,standard,incongruent,1,0.48319999998807905
403,enhanced,incongruent,1,0.5698999999761581
403,enhanced,congruent,1,0.44
403,enhanced,congruent,1,0.40940000003576277
403,enhanced,incongruent,1,0.4858000000119209
403,enhanced,congruent,1,0.43730000001192093
403,enhanced,incongruent,1,0.4133000000119209
403,enhanced,congruent,1,0.40210000002384183
403,enhanced,incongruent,1,0.5091999999880791
403,enhanced,congruent,1,0.376
403,enhanced,incongruent,1,0.4227000000476837
403,enhanced,congruent,1,0.39330000001192095
403,enhanced,incongruent,1,0.46139999997615816
403,enhanced,congruent,1,0.3593000000119209
403,enhanced,incongruent,1,0.4586000000238419
403,enhanced,incongruent,1,0.4925
403,enhanced,congruent,1,0.3730999999642372
403,enhanced,congruent,1,0.3950999999642372
403,enhanced,congruent,1,0.4198000000119209
403,enhanced,incongruent,1,0.45830000001192095
403,enhanced,incongruent,1,0.4530999999642372
403,enhanced,congruent,1,0.3395
403,enhanced,congruent,1,0.37310000002384186
403,enhanced,congruent,1,0.36739999997615813
403,enhanced,incongruent,0,0.4107999999523163
403,enhanced,incongruent,1,0.5556999999880791
403,enhanced,congruent,1,0.4128000000119209
403,enhanced,incongruent,1,0.5041000000238418
403,enhanced,congruent,1,0.4884000000357628
403,enhanced,incongruent,1,0.4486999999880791
403,enhanced,incongruent,1,0.46759999996423723
403,enhanced,incongruent,1,0.5084000000357628
403,enhanced,congruent,1,0.5775999999642372
403,enhanced,incongruent,1,0.5050999999642373
403,enhanced,congruent,1,0.4615
403,enhanced,incongruent,1,0.43689999997615814
403,enhanced,congruent,1,0.4566999999880791
403,enhanced,congruent,1,0.43880000001192093
403,enhanced,incongruent,1,0.45189999997615815
403,enhanced,incongruent,1,0.587199999988079
403,enhanced,incongruent,1,0.3957999999523163
403,enhanced,congruent,1,0.365
403,enhanced,congruent,1,0.36739999997615813
403,enhanced,congruent,1,0.37719999998807907
403,enhanced,congruent,1,0.37689999997615814
403,enhanced,incongruent,1,0.49419999998807906
403,enhanced,incongruent,1,0.4793000000119209
403,enhanced,incongruent,1,0.4691999999880791
403,enhanced,congruent,1,0.5151000000238418
403,enhanced,congruent,1,0.377
403,enhanced,congruent,1,0.38980000001192094
403,enhanced,incongruent,1,0.40789999997615817
403,enhanced,congruent,1,0.3690999999642372
403,enhanced,congruent,1,0.406
403,enhanced,incongruent,1,0.5548999999761581
403,enhanced,congruent,1,0.32630000001192094
403,enhanced,incongruent,1,0.506
403,enhanced,incongruent,1,0.5790999999642372
403,enhanced,incongruent,1,0.4389000000357628
403,enhanced,congruent,1,0.3645
403,enhanced,incongruent,0,0.39980000001192095
403,enhanced,congruent,1,0.40760000002384184
403,enhanced,incongruent,1,0.4385
403,enhanced,incongruent,1,0.6328999999761581
403,enhanced,congruent,1,0.388
403,degraded,incongruent,1,0.6066999999880791
403,degraded,congruent,1,0.43410000002384186
403,degraded,incongruent,0,0.4046999999880791
403,degraded,congruent,1,0.49139999997615813
403,degraded,congruent,1,0.46530000001192096
403,degraded,incongruent,1,0.8087999999523163
403,degraded,incongruent,1,0.4838000000119209
403,degraded,incongruent,1,0.5426000000238419
403,degraded,incongruent,1,0.515
403,degraded,congruent,1,0.5905
403,degraded,incongruent,0,0.6408999999761581
403,degraded,congruent,1,0.4795
403,degraded,congruent,1,0.5311999999880791
403,degraded,congruent,1,0.6338999999761581
403,degraded,congruent,1,0.5668000000119209
403,degraded,incongruent,1,0.5645
403,degraded,congruent,1,0.3603000000119209
403,degraded,congruent,1,0.5996000000238418
403,degraded,congruent,1,0.4652000000476837
403,degraded,incongruent,1,0.5092999999523162
403,degraded,incongruent,1,0.48410000002384185
403,degraded,incongruent,1,0.6066999999880791
403,degraded,incongruent,1,0.5698000000119209
403,degraded,congruent,1,0.4512999999523163
403,degraded,incongruent,1,0.49119999998807906
403,degraded,incongruent,1,0.5648999999761581
403,degraded,congruent,1,0.39780000001192095
403,degraded,congruent,1,0.45280000001192094
403,degraded,congruent,1,0.4549000000357628
403,degraded,incongruent,1,0.4895
403,degraded,incongruent,1,0.5073000000119209
403,degraded,congruent,1,0.5078000000119209
403,degraded,incongruent,1,0.6378000000119209
403,degraded,incongruent,1,0.5806000000238418
403,degraded,congruent,1,0.7008000000119209
403,degraded,congruent,1,0.4365
403,degraded,incongruent,1,0.6060999999642372
403,degraded,incongruent,1,0.5516000000238419
403,degraded,congruent,1,0.5323000000119209
403,degraded,incongruent,1,0.5985999999642372
403,degraded,congruent,1,0.4148000000119209
403,degraded,congruent,1,0.4133999999761581
403,degraded,incongruent,1,0.6125999999642372
403,degraded,congruent,1,0.4547999999523163
403,degraded,incongruent,1,0.5318999999761581
403,degraded,congruent,1,0.4641999999880791
403,degraded,congruent,1,0.5006999999880791
403,degraded,incongruent,1,0.6296000000238419
403,degraded,incongruent,1,0.529699999988079
403,degraded,incongruent,1,0.481
403,degraded,incongruent,1,0.54
403,degraded,congruent,1,0.467
403,degraded,congruent,1,0.5244000000357628
403,degraded,incongruent,1,0.529
403,degraded,congruent,1,0.5111000000238418
403,degraded,incongruent,1,0.7
403,degraded,incongruent,1,0.510699999988079
403,degraded,congruent,1,0.4042000000476837
403,degraded,incongruent,1,0.5291000000238418
403,degraded,congruent,1,0.4938000000119209
403,degraded,incongruent,1,0.47779999995231626
403,degraded,congruent,1,0.40839999997615817
403,degraded,congruent,1,0.46860000002384183
403,degraded,congruent,1,0.519
404,standard,congruent,1,1.0087999999523163
404,standard,incongruent,1,0.5625999999046326
404,standard,congruent,1,0.6412999999523162
404,standard,incongruent,1,1.2852000000476838
404,standard,congruent,1,0.9605999999046325
404,standard,incongruent,1,0.9757999999523163
404,standard,congruent,1,0.6705999999046326
404,standard,incongruent,1,0.8332000000476837
404,standard,incongruent,1,0.7931000001430512
404,standard,congruent,1,0.696
404,standard,incongruent,1,0.6782999999523163
404,standard,congruent,1,0.5315999999046326
404,standard,incongruent,1,0.7683999998569488
404,standard,incongruent,1,0.6282999999523163
404,standard,congruent,1,0.85
404,standard,incongruent,1,0.6661000001430512
404,standard,congruent,1,0.6887999999523163
404,standard,incongruent,1,0.5306000001430512
404,standard,incongruent,1,0.587
404,standard,congruent,1,0.5373999998569489
404,standard,congruent,1,0.5474000000953674
404,standard,congruent,1,0.6500999999046325
404,standard,incongruent,1,0.5675
404,standard,incongruent,1,0.6032000000476837
404,standard,congruent,1,0.7262999999523163
404,standard,incongruent,1,0.6309000000953674
404,standard,congruent,1,0.5186000001430512
404,standard,incongruent,1,0.6095
404,standard,incongruent,1,0.7187999999523162
404,standard,congruent,1,0.6117000000476838
404,standard,congruent,1,0.516
404,standard,congruent,1,0.5832000000476837
404,standard,incongruent,1,0.503
404,standard,congruent,1,0.4775999999046326
404,standard,congruent,1,0.5070999999046326
404,standard,congruent,1,0.5442999999523163
404,standard,incongruent,1,0.5752000000476837
404,standard,congruent,1,0.48229999995231626
404,standard,incongruent,1,0.6412999999523162
404,standard,incongruent,1,0.5636999998092651
404,standard,incongruent,1,0.5565999999046326
404,standard,congruent,1,0.6967000000476837
404,standard,congruent,1,0.6260999999046326
404,standard,incongruent,1,0.9037000000476837
404,standard,incongruent,1,0.5455
404,standard,congruent,1,0.4755999999046326
404,standard,incongruent,1,0.5162000000476837
404,standard,incongruent,1,0.5265999999046326
404,standard,incongruent,1,0.58
404,standard,congruent,1,0.39439999985694885
404,standard,congruent,1,0.4574000000953674
404,standard,incongruent,1,0.5212999999523162
404,standard,congruent,1,0.47739999985694886
404,standard,congruent,1,0.44119999980926516
404,standard,incongruent,1,0.6405999999046326
404,standard,incongruent,1,0.47339999985694886
404,standard,congruent,1,0.5108000001907349
404,standard,incongruent,1,0.6117999999523163
404,standard,congruent,1,0.5944000000953674
404,standard,incongruent,1,0.6047000000476838
404,standard,congruent,1,0.4735
404,standard,incongruent,1,0.506
404,standard,congruent,1,0.4432999999523163
404,enhanced,congruent,1,0.5312999999523162
404,enhanced,incongruent,1,0.5742000000476837
404,enhanced,congruent,1,0.491
404,enhanced,congruent,1,0.5465
404,enhanced,incongruent,1,0.4352000000476837
404,enhanced,incongruent,1,0.7822000000476838
404,enhanced,congruent,1,0.6226000001430512
404,enhanced,incongruent,1,0.5648000001907348
404,enhanced,congruent,1,0.6139000000953674
404,enhanced,incongruent,1,0.5407000000476837
404,enhanced,congruent,1,0.4615
404,enhanced,incongruent,1,0.5650999999046326
404,enhanced,incongruent,1,0.498
404,enhanced,congruent,1,0.5233000001907349
404,enhanced,congruent,1,0.5035999999046326
404,enhanced,incongruent,1,0.44970000004768373
404,enhanced,congruent,1,0.4617999999523163
404,enhanced,congruent,1,0.454
404,enhanced,congruent,1,0.4215
404,enhanced,congruent,1,0.4575
404,enhanced,congruent,1,0.49
404,enhanced,congruent,1,0.4978999998569488
404,enhanced,incongruent,1,0.5982000000476837
404,enhanced,incongruent,1,0.5382999999523163
404,enhanced,incongruent,1,0.5487999999523163
404,enhanced,incongruent,1,0.5207999999523163
404,enhanced,incongruent,1,0.6217999999523163
404,enhanced,congruent,1,0.5401000001430512
404,enhanced,incongruent,1,0.5813999998569489
404,enhanced,congruent,1,0.9105999999046326
404,enhanced,incongruent,1,0.5087999999523163
404,enhanced,incongruent,1,0.6002999999523163
404,enhanced,incongruent,1,0.5695999999046326
404,enhanced,congruent,1,0.4679000000953674
404,enhanced,congruent,1,0.4868000001907349
404,enhanced,congruent,1,0.6239000000953674
404,enhanced,congruent,1,0.498
404,enhanced,incongruent,1,0.5139000000953674
404,enhanced,incongruent,1,0.47
404,enhanced,incongruent,1,0.5958000001907349
404,enhanced,incongruent,1,0.5575999999046326
404,enhanced,incongruent,1,0.6222000000476837
404,enhanced,incongruent,1,0.5124000000953675
404,enhanced,congruent,1,0.3971999998092651
404,enhanced,congruent,1,0.36040000009536743
404,enhanced,congruent,1,0.4517999999523163
404,enhanced,incongruent,1,0.6085999999046325
404,enhanced,congruent,1,0.8522000000476837
404,enhanced,incongruent,1,0.5971000001430512
404,enhanced,congruent,1,0.4387000000476837
404,enhanced,incongruent,1,0.5605
404,enhanced,incongruent,1,0.5560999999046325
404,enhanced,congruent,1,0.457
404,enhanced,incongruent,1,0.44620000004768373
404,enhanced,congruent,1,0.42040000009536743
404,enhanced,congruent,1,0.42829999995231627
404,enhanced,incongruent,1,0.6725
404,enhanced,incongruent,1,0.6335999999046326
404,enhanced,congruent,1,0.5542000000476837
404,enhanced,incongruent,1,0.6157999999523163
404,enhanced,congruent,1,0.5157999999523163
404,enhanced,congruent,1,0.5401999998092651
404,enhanced,incongruent,1,0.6432000000476837
404,enhanced,congruent,1,0.4407000000476837
404,degraded,congruent,1,0.5975999999046325
404,degraded,incongruent,1,0.5845999999046325
404,degraded,incongruent,1,0.837
404,degraded,congruent,1,0.5729000000953675
404,degraded,congruent,1,0.4675
404,degraded,congruent,1,0.4630999999046326
404,degraded,congruent,1,0.5970999999046326
404,degraded,incongruent,1,0.7212999999523163
404,degraded,incongruent,1,0.6831999998092652
404,degraded,incongruent,1,0.7908999998569488
404,degraded,incongruent,1,0.6708000001907348
404,degraded,congruent,1,0.6950999999046326
404,degraded,incongruent,1,0.5742999999523163
404,degraded,incongruent,1,0.8808999998569489
404,degraded,congruent,1,0.5724000000953674
404,degraded,congruent,1,0.4377000000476837
404,degraded,incongruent,1,0.6020999999046326
404,degraded,incongruent,1,0.7643000001907349
404,degraded,congruent,1,0.6831999998092652
404,degraded,congruent,1,0.5431999998092651
404,degraded,congruent,1,0.4635999999046326
404,degraded,congruent,1,0.5157000000476837
404,degraded,incongruent,1,0.702
404,degraded,incongruent,1,0.5663999998569489
404,degraded,incongruent,1,0.6057000000476838
404,degraded,congruent,1,0.5038999998569489
404,degraded,congruent,1,0.5796000001430511
404,degraded,incongruent,1,0.6785
404,degraded,incongruent,1,0.5225
404,degraded,incongruent,1,0.538
404,degraded,congruent,1,0.5435999999046326
404,degraded,congruent,1,0.581
404,degraded,congruent,1,0.5930999999046326
404,degraded,incongruent,1,0.5153999998569488
404,degraded,congruent,1,0.5761000001430512
404,degraded,incongruent,1,0.5067999999523163
404,degraded,congruent,1,0.5405999999046326
404,degraded,congruent,1,0.5325999999046326
404,degraded,congruent,1,0.5360999999046325
404,degraded,incongruent,1,0.5388999998569488
404,degraded,incongruent,1,0.6200999999046326
404,degraded,congruent,1,0.533
404,degraded,incongruent,1,0.7922999999523163
404,degraded,congruent,1,0.5065999999046326
404,degraded,incongruent,1,0.5795999999046326
404,degraded,incongruent,1,0.5091000001430511
404,degraded,incongruent,1,0.5438000001907348
404,degraded,congruent,1,0.516
404,degraded,congruent,1,0.5412999999523163
404,degraded,incongruent,1,0.5712000000476837
404,degraded,incongruent,1,0.6246000001430512
404,degraded,congruent,1,0.6713000001907349
404,degraded,congruent,1,0.5276000001430512
404,degraded,incongruent,0,0.43359999990463255
404,degraded,congruent,1,0.8207999999523163
404,degraded,congruent,1,0.5367000000476837
404,degraded,incongruent,1,0.6288999998569489
404,degraded,incongruent,1,0.6337000000476837
404,degraded,incongruent,1,0.5996999998092651
404,degraded,congruent,1,0.6171000001430511
404,degraded,incongruent,1,0.5576999998092651
404,degraded,congruent,1,0.6616000001430511
404,degraded,congruent,1,0.634
404,degraded,incongruent,1,0.5952999999523163
406,standard,congruent,1,0.5840999999046326
406,standard,incongruent,1,0.5941000001430512
406,standard,congruent,1,0.7082000000476837
406,standard,incongruent,1,0.7191000001430512
406,standard,incongruent,1,0.6253999998569488
406,standard,incongruent,1,0.7077999999523162
406,standard,congruent,1,0.587
406,standard,incongruent,1,0.7213999998569488
406,standard,congruent,1,0.635
406,standard,congruent,1,0.5682000000476837
406,standard,incongruent,1,0.6814000000953674
406,standard,congruent,1,0.5792999999523163
406,standard,congruent,1,0.49379999995231627
406,standard,congruent,1,0.5677999999523163
406,standard,incongruent,1,0.6187999999523163
406,standard,incongruent,1,0.6175999999046325
406,standard,congruent,1,0.49279999995231627
406,standard,incongruent,1,0.6215
406,standard,incongruent,1,0.6092999999523163
406,standard,congruent,1,0.4564000000953674
406,standard,congruent,1,0.5484000000953674
406,standard,congruent,1,0.535
406,standard,incongruent,1,0.6591999998092651
406,standard,congruent,1,0.7846999998092652
406,standard,congruent,1,0.7452000000476837
406,standard,incongruent,1,0.5749000000953675
406,standard,congruent,1,0.5917000000476837
406,standard,incongruent,1,0.6562999999523162
406,standard,incongruent,1,0.5522000000476838
406,standard,congruent,1,0.467
406,standard,incongruent,1,0.6331000001430511
406,standard,incongruent,1,0.6127999999523163
406,standard,congruent,1,0.5867999999523162
406,standard,incongruent,1,0.6196000001430512
406,standard,incongruent,1,0.5889000000953675
406,standard,incongruent,1,0.5135999999046326
406,standard,congruent,1,0.5925
406,standard,congruent,1,0.5602999999523163
406,standard,incongruent,1,0.6745
406,standard,incongruent,1,0.5572999999523163
406,standard,incongruent,1,0.7085
406,standard,congruent,1,0.7494000000953674
406,standard,congruent,1,0.5316000001430512
406,standard,congruent,1,0.545
406,standard,incongruent,1,0.6145
406,standard,congruent,1,0.8507999999523163
406,standard,incongruent,1,0.5597000000476837
406,standard,congruent,1,0.6062999999523163
406,standard,congruent,1,0.6145999999046325
406,standard,incongruent,1,0.6161999998092651
406,standard,congruent,1,0.631
406,standard,congruent,1,0.6525
406,standard,incongruent,1,0.6705
406,standard,incongruent,1,0.6125
406,standard,incongruent,0,0.4172000000476837
406,standard,congruent,1,0.5247999999523163
406,standard,incongruent,1,0.7097999999523162
406,standard,incongruent,1,0.5580999999046325
406,standard,congruent,1,0.41829999995231626
406,standard,incongruent,1,0.5727000000476837
406,standard,congruent,1,0.4905
406,standard,incongruent,1,0.6135
406,standard,congruent,1,0.5125
406,standard,congruent,1,0.5059000000953674
406,enhanced,incongruent,1,0.57
406,enhanced,congruent,1,0.5428999998569488
406,enhanced,congruent,1,0.5187000000476837
406,enhanced,congruent,1,0.5037000000476837
406,enhanced,congruent,1,0.48389999985694887
406,enhanced,incongruent,1,0.5023999998569488
406,enhanced,congruent,1,0.5312000000476838
406,enhanced,incongruent,1,0.5103999998569488
406,enhanced,incongruent,1,0.6183999998569488
406,enhanced,incongruent,1,0.5467999999523163
406,enhanced,congruent,1,0.44820000004768373
406,enhanced,congruent,1,0.48389999985694887
406,enhanced,congruent,1,0.44509999990463256
406,enhanced,incongruent,1,0.5130999999046326
406,enhanced,incongruent,1,0.487
406,enhanced,congruent,1,0.4905
406,enhanced,congruent,1,0.443
406,enhanced,incongruent,1,0.5765
406,enhanced,incongruent,1,0.5735
406,enhanced,congruent,1,0.5093999998569488
406,enhanced,incongruent,1,0.551
406,enhanced,incongruent,1,0.5455999999046326
